rating_id,user_id,content_id,rating
23857,14807,C0253,3
23858,14807,C0005,3
23859,14807,C0110,4
23860,14808,C0133,2
23861,14808,C0255,3
23862,14809,C0427,4
23863,14810,C0032,3
23864,14812,C0015,2
23865,14813,C0418,2
23866,14813,C0462,4
23867,14813,C0094,3
23868,14813,C0226,4
23869,14813,C0074,5
23870,14813,C0145,3
23871,14813,C0199,3
23872,14813,C0282,3
23873,14814,C0153,3
23874,14816,C0160,5
23875,14816,C0002,3
23876,14818,C0010,2
23877,14821,C0063,2
23878,14821,C0453,2
23879,14821,C0369,3
23880,14821,C0283,3
23881,14823,C0422,3
23882,14823,C0040,4
23883,14823,C0252,3
23884,14824,C0098,3
23885,14825,C0376,3
23886,14825,C0251,3
23887,14825,C0334,3
23888,14825,C0049,2
23889,14826,C0216,4
23890,14827,C0240,1
23891,14827,C0463,2
23892,14829,C0069,2
23893,14830,C0234,4
23894,14830,C0500,4
23895,14831,C0258,4
23896,14831,C0328,1
23897,14831,C0239,3
23898,14831,C0067,2
23899,14831,C0200,3
23900,14831,C0162,2
23901,14832,C0343,3
23902,14832,C0424,3
23903,14834,C0414,3
23904,14835,C0012,3
23905,14836,C0051,3
23906,14836,C0173,4
23907,14838,C0249,3
23908,14838,C0421,2
23909,14839,C0195,4
23910,14839,C0295,4
23911,14839,C0068,2
23912,14839,C0247,4
23913,14840,C0401,3
23914,14840,C0070,3
23915,14841,C0121,4
23916,14841,C0048,3
23917,14841,C0187,2
23918,14841,C0437,3
23919,14841,C0362,3
23920,14842,C0064,3
23921,14843,C0144,4
23922,14844,C0363,3
23923,14844,C0136,5
23924,14844,C0473,3
23925,14846,C0032,3
23926,14846,C0332,4
23927,14847,C0441,4
23928,14848,C0091,4
23929,14849,C0297,2
23930,14849,C0493,1
23931,14849,C0127,4
23932,14850,C0262,2
23933,14853,C0483,4
23934,14854,C0258,3
23935,14854,C0364,3
23936,14856,C0090,2
23937,14856,C0447,2
23938,14856,C0293,3
23939,14856,C0361,4
23940,14856,C0392,3
23941,14857,C0343,2
23942,14857,C0228,3
23943,14858,C0194,3
23944,14859,C0128,3
23945,14859,C0291,2
23946,14859,C0119,3
23947,14860,C0071,3
23948,14860,C0046,1
23949,14860,C0199,2
23950,14861,C0245,4
23951,14862,C0335,3
23952,14862,C0314,3
23953,14863,C0454,2
23954,14863,C0059,2
23955,14864,C0143,2
23956,14864,C0090,2
23957,14864,C0269,4
23958,14865,C0056,1
23959,14865,C0115,3
23960,14865,C0366,5
23961,14865,C0450,2
23962,14866,C0471,5
23963,14866,C0488,3
23964,14868,C0255,3
23965,14870,C0203,3
23966,14870,C0478,3
23967,14870,C0281,2
23968,14870,C0441,3
23969,14872,C0036,4
23970,14872,C0214,4
23971,14872,C0308,2
23972,14872,C0200,3
23973,14872,C0189,3
23974,14874,C0045,3
23975,14875,C0106,3
23976,14875,C0284,2
23977,14877,C0188,1
23978,14877,C0106,3
23979,14877,C0080,4
23980,14878,C0364,4
23981,14879,C0223,5
23982,14879,C0413,3
23983,14879,C0385,5
23984,14880,C0129,3
23985,14883,C0081,1
23986,14884,C0166,1
23987,14886,C0301,3
23988,14886,C0468,3
23989,14887,C0210,3
23990,14887,C0004,4
23991,14887,C0217,4
23992,14887,C0113,4
23993,14887,C0040,4
23994,14887,C0283,3
23995,14888,C0444,4
23996,14888,C0149,3
23997,14890,C0121,3
23998,14891,C0213,4
23999,14893,C0472,4
24000,14893,C0038,3
24001,14895,C0180,5
24002,14895,C0178,2
24003,14897,C0043,5
24004,14898,C0434,4
24005,14899,C0312,4
24006,14899,C0160,2
24007,14900,C0423,2
24008,14901,C0434,3
24009,14902,C0073,4
24010,14902,C0487,2
24011,14903,C0156,4
24012,14903,C0229,3
24013,14903,C0458,2
24014,14903,C0234,3
24015,14908,C0294,4
24016,14908,C0308,3
24017,14908,C0279,1
24018,14908,C0231,3
24019,14909,C0317,4
24020,14909,C0002,2
24021,14909,C0229,3
24022,14911,C0114,4
24023,14911,C0260,3
24024,14913,C0157,4
24025,14913,C0001,4
24026,14913,C0448,3
24027,14913,C0353,4
24028,14913,C0497,3
24029,14913,C0054,2
24030,14914,C0269,2
24031,14919,C0432,2
24032,14920,C0092,3
24033,14923,C0003,3
24034,14924,C0358,3
24035,14924,C0349,2
24036,14924,C0248,4
24037,14924,C0398,4
24038,14926,C0400,3
24039,14926,C0484,4
24040,14926,C0316,4
24041,14929,C0260,2
24042,14931,C0278,3
24043,14935,C0036,4
24044,14937,C0295,5
24045,14937,C0163,2
24046,14937,C0091,3
24047,14937,C0480,4
24048,14937,C0285,4
24049,14937,C0371,5
24050,14937,C0489,5
24051,14940,C0280,4
24052,14940,C0073,5
24053,14940,C0320,4
24054,14940,C0229,3
24055,14940,C0471,3
24056,14941,C0376,4
24057,14941,C0444,3
24058,14941,C0459,3
24059,14941,C0141,2
24060,14942,C0421,2
24061,14942,C0236,2
24062,14943,C0142,4
24063,14943,C0463,2
24064,14943,C0259,2
24065,14945,C0006,3
24066,14945,C0144,5
24067,14945,C0307,3
24068,14945,C0117,2
24069,14946,C0337,3
24070,14946,C0399,4
24071,14947,C0094,3
24072,14949,C0445,2
24073,14949,C0426,2
24074,14949,C0372,4
24075,14950,C0252,2
24076,14952,C0302,4
24077,14952,C0348,1
24078,14952,C0094,2
24079,14953,C0325,1
24080,14953,C0338,2
24081,14954,C0452,2
24082,14954,C0138,2
24083,14956,C0384,3
24084,14956,C0374,4
24085,14956,C0414,4
24086,14956,C0146,3
24087,14957,C0383,5
24088,14957,C0304,4
24089,14958,C0320,3
24090,14959,C0263,2
24091,14959,C0309,3
24092,14960,C0016,4
24093,14960,C0129,3
24094,14961,C0023,2
24095,14961,C0492,3
24096,14961,C0193,4
24097,14961,C0461,4
24098,14961,C0218,3
24099,14963,C0254,3
24100,14963,C0010,2
24101,14971,C0126,4
24102,14972,C0350,2
24103,14973,C0467,3
24104,14973,C0480,2
24105,14973,C0223,4
24106,14973,C0041,3
24107,14977,C0390,3
24108,14977,C0460,3
24109,14977,C0425,1
24110,14978,C0382,4
24111,14980,C0369,3
24112,14981,C0246,3
24113,14982,C0388,5
24114,14982,C0300,3
24115,14982,C0225,2
24116,14982,C0367,2
24117,14982,C0436,2
24118,14984,C0018,1
24119,14984,C0416,2
24120,14985,C0368,3
24121,14985,C0044,5
24122,14986,C0040,3
24123,14986,C0091,4
24124,14988,C0130,4
24125,14988,C0084,3
24126,14988,C0159,2
24127,14988,C0015,4
24128,14988,C0489,4
24129,14989,C0108,4
24130,14991,C0440,4
24131,14991,C0023,2
24132,14992,C0415,3
24133,14992,C0095,3
24134,14992,C0068,1
24135,14993,C0247,5
24136,14994,C0088,3
24137,14994,C0402,2
24138,15000,C0351,4
24139,15001,C0327,5
24140,15002,C0470,3
24141,15002,C0192,3
24142,15002,C0278,3
24143,15002,C0117,3
24144,15003,C0186,3
24145,15003,C0035,3
24146,15003,C0428,2
24147,15003,C0185,2
24148,15004,C0001,4
24149,15005,C0342,4
24150,15005,C0117,1
24151,15005,C0201,3
24152,15005,C0221,5
24153,15008,C0282,1
24154,15008,C0346,3
24155,15009,C0358,4
24156,15009,C0100,4
24157,15011,C0327,5
24158,15012,C0217,4
24159,15012,C0358,4
24160,15012,C0323,4
24161,15013,C0340,2
24162,15013,C0079,2
24163,15013,C0052,2
24164,15013,C0248,4
24165,15013,C0479,4
24166,15016,C0195,2
24167,15016,C0071,4
24168,15016,C0184,4
24169,15020,C0166,1
24170,15020,C0399,4
24171,15020,C0322,3
24172,15021,C0045,2
24173,15022,C0382,4
24174,15023,C0271,2
24175,15023,C0233,5
24176,15024,C0121,3
24177,15024,C0371,4
24178,15024,C0290,3
24179,15026,C0472,4
24180,15026,C0449,5
24181,15027,C0285,4
24182,15028,C0071,4
24183,15030,C0284,2
24184,15030,C0276,3
24185,15030,C0006,4
24186,15032,C0486,2
24187,15033,C0293,3
24188,15033,C0022,2
24189,15035,C0083,3
24190,15036,C0336,3
24191,15037,C0198,4
24192,15037,C0353,5
24193,15037,C0394,2
24194,15037,C0129,3
24195,15038,C0425,4
24196,15039,C0231,2
24197,15039,C0184,4
24198,15039,C0408,3
24199,15039,C0156,3
24200,15039,C0245,2
24201,15042,C0380,5
24202,15043,C0425,2
24203,15043,C0400,4
24204,15044,C0329,1
24205,15044,C0149,2
24206,15044,C0074,3
24207,15044,C0086,3
24208,15044,C0083,4
24209,15044,C0441,4
24210,15045,C0184,4
24211,15045,C0005,3
24212,15045,C0440,2
24213,15045,C0347,3
24214,15047,C0245,4
24215,15047,C0010,2
24216,15048,C0405,4
24217,15049,C0410,3
24218,15049,C0388,4
24219,15051,C0312,4
24220,15051,C0170,3
24221,15051,C0117,3
24222,15052,C0297,3
24223,15054,C0305,3
24224,15054,C0264,4
24225,15054,C0230,4
24226,15054,C0103,4
24227,15055,C0004,3
24228,15055,C0371,4
24229,15056,C0103,4
24230,15056,C0351,5
24231,15057,C0095,4
24232,15059,C0131,2
24233,15061,C0351,4
24234,15062,C0403,5
24235,15065,C0423,2
24236,15066,C0440,4
24237,15068,C0127,3
24238,15072,C0460,2
24239,15073,C0198,5
24240,15073,C0157,3
24241,15073,C0464,3
24242,15073,C0067,3
24243,15074,C0059,2
24244,15074,C0219,2
24245,15074,C0376,3
24246,15074,C0121,4
24247,15076,C0214,4
24248,15076,C0374,3
24249,15076,C0155,3
24250,15077,C0277,4
24251,15078,C0345,2
24252,15078,C0468,3
24253,15078,C0493,3
24254,15078,C0245,2
24255,15079,C0411,2
24256,15084,C0230,4
24257,15084,C0441,4
24258,15084,C0314,4
24259,15084,C0145,3
24260,15084,C0121,3
24261,15085,C0346,3
24262,15086,C0439,4
24263,15087,C0329,1
24264,15088,C0461,4
24265,15088,C0217,3
24266,15088,C0241,1
24267,15088,C0063,4
24268,15088,C0074,5
24269,15088,C0309,3
24270,15089,C0435,3
24271,15089,C0006,4
24272,15089,C0401,5
24273,15089,C0138,3
24274,15089,C0177,3
24275,15092,C0387,1
24276,15093,C0138,3
24277,15093,C0291,1
24278,15093,C0449,3
24279,15093,C0037,5
24280,15093,C0498,3
24281,15095,C0333,3
24282,15095,C0403,4
24283,15095,C0095,3
24284,15095,C0243,4
24285,15095,C0449,5
24286,15096,C0113,5
24287,15096,C0130,4
24288,15098,C0112,4
24289,15099,C0461,4
24290,15100,C0357,4
24291,15100,C0358,3
24292,15100,C0388,5
24293,15101,C0341,1
24294,15102,C0114,4
24295,15102,C0180,4
24296,15102,C0145,2
24297,15103,C0254,4
24298,15104,C0017,3
24299,15104,C0127,4
24300,15104,C0207,5
24301,15105,C0351,4
24302,15105,C0351,4
24303,15106,C0216,4
24304,15106,C0434,4
24305,15106,C0446,4
24306,15108,C0106,3
24307,15108,C0109,3
24308,15108,C0383,3
24309,15108,C0376,3
24310,15108,C0225,3
24311,15109,C0295,4
24312,15109,C0188,2
24313,15111,C0126,3
24314,15111,C0497,5
24315,15111,C0213,3
24316,15111,C0037,4
24317,15113,C0195,4
24318,15113,C0408,4
24319,15114,C0440,4
24320,15115,C0126,5
24321,15115,C0462,3
24322,15115,C0121,3
24323,15118,C0016,4
24324,15119,C0278,4
24325,15119,C0473,4
24326,15119,C0087,3
24327,15119,C0134,2
24328,15120,C0230,4
24329,15120,C0246,3
24330,15122,C0011,4
24331,15123,C0222,4
24332,15123,C0119,5
24333,15123,C0136,3
24334,15123,C0309,5
24335,15123,C0461,4
24336,15125,C0119,3
24337,15125,C0055,3
24338,15126,C0006,4
24339,15127,C0345,2
24340,15128,C0083,2
24341,15128,C0472,2
24342,15129,C0039,5
24343,15129,C0203,4
24344,15129,C0311,2
24345,15129,C0205,3
24346,15130,C0157,3
24347,15130,C0155,5
24348,15130,C0112,4
24349,15131,C0093,4
24350,15132,C0068,2
24351,15133,C0055,3
24352,15133,C0478,3
24353,15133,C0058,2
24354,15133,C0306,4
24355,15134,C0007,2
24356,15135,C0382,3
24357,15135,C0268,2
24358,15135,C0444,3
24359,15136,C0014,3
24360,15136,C0346,4
24361,15137,C0321,3
24362,15138,C0172,3
24363,15139,C0218,3
24364,15139,C0164,3
24365,15140,C0011,4
24366,15141,C0082,2
24367,15144,C0500,5
24368,15144,C0116,2
24369,15144,C0005,4
24370,15145,C0246,3
24371,15146,C0309,3
24372,15147,C0231,3
24373,15147,C0315,2
24374,15147,C0337,3
24375,15147,C0091,4
24376,15147,C0244,3
24377,15148,C0039,5
24378,15153,C0362,3
24379,15155,C0093,2
24380,15156,C0066,2
24381,15156,C0435,3
24382,15156,C0176,3
24383,15156,C0349,3
24384,15157,C0202,3
24385,15157,C0236,3
24386,15157,C0292,3
24387,15157,C0490,1
24388,15158,C0365,5
24389,15158,C0185,3
24390,15159,C0162,2
24391,15162,C0461,4
24392,15164,C0091,4
24393,15164,C0220,4
24394,15164,C0378,3
24395,15164,C0414,4
24396,15164,C0393,1
24397,15164,C0011,5
24398,15164,C0355,4
24399,15164,C0042,4
24400,15164,C0145,2
24401,15164,C0289,4
24402,15164,C0096,1
24403,15164,C0280,4
24404,15164,C0306,3
24405,15164,C0208,3
24406,15164,C0354,2
24407,15165,C0218,5
24408,15165,C0395,1
24409,15165,C0226,4
24410,15165,C0155,3
24411,15166,C0384,2
24412,15167,C0003,3
24413,15169,C0032,3
24414,15169,C0353,4
24415,15170,C0254,4
24416,15170,C0341,3
24417,15171,C0033,4
24418,15171,C0402,2
24419,15171,C0069,3
24420,15176,C0331,3
24421,15176,C0493,2
24422,15177,C0396,3
24423,15177,C0168,2
24424,15177,C0309,4
24425,15177,C0279,3
24426,15177,C0318,3
24427,15178,C0043,4
24428,15178,C0043,3
24429,15178,C0299,3
24430,15178,C0410,3
24431,15179,C0064,4
24432,15179,C0115,3
24433,15179,C0468,4
24434,15179,C0296,5
24435,15179,C0199,4
24436,15180,C0302,4
24437,15180,C0006,3
24438,15180,C0174,4
24439,15184,C0373,4
24440,15185,C0470,2
24441,15188,C0137,2
24442,15188,C0314,4
24443,15188,C0122,2
24444,15189,C0217,3
24445,15191,C0490,3
24446,15191,C0471,4
24447,15192,C0298,3
24448,15192,C0220,3
24449,15194,C0384,3
24450,15194,C0337,3
24451,15194,C0340,3
24452,15194,C0423,3
24453,15194,C0232,4
24454,15195,C0252,2
24455,15199,C0327,5
24456,15201,C0426,2
24457,15201,C0181,4
24458,15203,C0279,3
24459,15203,C0038,3
24460,15203,C0405,4
24461,15203,C0134,3
24462,15203,C0370,3
24463,15203,C0338,2
24464,15205,C0384,2
24465,15206,C0473,3
24466,15206,C0224,2
24467,15211,C0245,2
24468,15213,C0192,4
24469,15213,C0415,1
24470,15213,C0463,2
24471,15213,C0099,3
24472,15213,C0334,3
24473,15213,C0120,3
24474,15213,C0017,4
24475,15214,C0450,4
24476,15214,C0372,4
24477,15215,C0412,4
24478,15215,C0163,3
24479,15215,C0481,4
24480,15215,C0468,3
24481,15216,C0047,2
24482,15216,C0391,3
24483,15216,C0463,4
24484,15216,C0133,4
24485,15217,C0425,2
24486,15217,C0334,4
24487,15217,C0483,4
24488,15217,C0223,4
24489,15219,C0306,4
24490,15219,C0465,4
24491,15220,C0287,1
24492,15222,C0041,3
24493,15222,C0426,4
24494,15222,C0174,4
24495,15223,C0334,3
24496,15223,C0499,3
24497,15224,C0273,2
24498,15224,C0411,3
24499,15226,C0092,3
24500,15226,C0452,3
24501,15226,C0390,2
24502,15226,C0273,3
24503,15226,C0247,4
24504,15226,C0388,3
24505,15227,C0233,4
24506,15227,C0353,4
24507,15228,C0006,4
24508,15228,C0045,3
24509,15229,C0255,2
24510,15229,C0471,5
24511,15229,C0129,2
24512,15232,C0177,1
24513,15232,C0342,4
24514,15233,C0341,4
24515,15233,C0002,2
24516,15234,C0466,3
24517,15234,C0286,1
24518,15234,C0187,3
24519,15234,C0184,4
24520,15235,C0478,4
24521,15235,C0478,4
24522,15235,C0320,4
24523,15235,C0027,4
24524,15235,C0130,4
24525,15235,C0217,3
24526,15235,C0154,1
24527,15236,C0166,3
24528,15236,C0337,2
24529,15236,C0158,2
24530,15238,C0307,3
24531,15238,C0071,4
24532,15241,C0251,4
24533,15242,C0169,2
24534,15242,C0179,3
24535,15243,C0487,4
24536,15243,C0442,5
24537,15243,C0093,3
24538,15243,C0389,5
24539,15243,C0117,4
24540,15243,C0369,4
24541,15243,C0157,3
24542,15243,C0269,3
24543,15243,C0254,5
24544,15244,C0449,4
24545,15244,C0189,3
24546,15244,C0125,4
24547,15244,C0435,3
24548,15244,C0345,2
24549,15245,C0066,4
24550,15247,C0134,3
24551,15247,C0342,1
24552,15249,C0093,3
24553,15249,C0038,5
24554,15249,C0308,5
24555,15249,C0243,5
24556,15249,C0153,3
24557,15249,C0230,3
24558,15249,C0233,4
24559,15249,C0309,3
24560,15249,C0440,5
24561,15250,C0190,4
24562,15250,C0351,5
24563,15251,C0139,3
24564,15251,C0227,3
24565,15252,C0272,2
24566,15252,C0142,3
24567,15252,C0284,2
24568,15252,C0221,4
24569,15252,C0219,2
24570,15252,C0385,3
24571,15253,C0106,3
24572,15253,C0304,3
24573,15254,C0057,2
24574,15256,C0155,5
24575,15256,C0308,4
24576,15256,C0310,2
24577,15257,C0020,2
24578,15260,C0159,4
24579,15260,C0442,2
24580,15260,C0401,5
24581,15260,C0080,2
24582,15260,C0224,2
24583,15262,C0008,4
24584,15262,C0254,4
24585,15263,C0398,3
24586,15263,C0366,4
24587,15263,C0336,3
24588,15263,C0461,3
24589,15263,C0104,5
24590,15265,C0395,1
24591,15265,C0158,3
24592,15266,C0350,1
24593,15266,C0277,4
24594,15266,C0100,4
24595,15266,C0342,4
24596,15267,C0404,2
24597,15267,C0092,3
24598,15268,C0169,2
24599,15268,C0044,3
24600,15268,C0440,3
24601,15268,C0150,4
24602,15269,C0327,4
24603,15273,C0134,4
24604,15274,C0364,3
24605,15275,C0126,4
24606,15276,C0361,3
24607,15278,C0123,4
24608,15278,C0243,4
24609,15279,C0052,3
24610,15283,C0173,3
24611,15284,C0348,2
24612,15284,C0093,3
24613,15284,C0270,4
24614,15284,C0198,3
24615,15285,C0410,3
24616,15286,C0193,3
24617,15286,C0066,3
24618,15286,C0171,2
24619,15286,C0234,2
24620,15288,C0156,4
24621,15288,C0085,3
24622,15289,C0013,2
24623,15289,C0119,3
24624,15289,C0437,2
24625,15290,C0017,4
24626,15291,C0220,3
24627,15292,C0195,5
24628,15293,C0143,1
24629,15294,C0171,2
24630,15296,C0443,2
24631,15296,C0222,3
24632,15296,C0383,4
24633,15298,C0260,2
24634,15299,C0275,3
24635,15299,C0160,4
24636,15299,C0142,3
24637,15299,C0200,3
24638,15299,C0052,2
24639,15299,C0247,3
24640,15300,C0148,4
24641,15300,C0130,3
24642,15301,C0409,5
24643,15301,C0009,3
24644,15301,C0281,3
24645,15305,C0055,1
24646,15306,C0416,2
24647,15308,C0328,3
24648,15308,C0409,4
24649,15308,C0365,4
24650,15308,C0042,5
24651,15308,C0484,5
24652,15308,C0489,4
24653,15308,C0370,3
24654,15309,C0426,3
24655,15311,C0464,2
24656,15311,C0218,3
24657,15314,C0263,2
24658,15314,C0488,4
24659,15314,C0388,5
24660,15314,C0361,3
24661,15315,C0268,1
24662,15315,C0234,2
24663,15316,C0116,3
24664,15316,C0269,3
24665,15317,C0104,3
24666,15318,C0442,5
24667,15318,C0037,3
24668,15319,C0074,4
24669,15321,C0141,1
24670,15323,C0453,3
24671,15323,C0366,4
24672,15323,C0241,2
24673,15323,C0219,3
24674,15323,C0190,5
24675,15323,C0236,4
24676,15323,C0487,4
24677,15324,C0428,2
24678,15325,C0165,2
24679,15325,C0347,4
24680,15325,C0138,2
24681,15325,C0164,3
24682,15325,C0254,5
24683,15325,C0130,3
24684,15325,C0363,4
24685,15326,C0459,3
24686,15327,C0316,3
24687,15327,C0243,5
24688,15328,C0096,5
24689,15328,C0177,2
24690,15328,C0121,3
24691,15328,C0400,4
24692,15328,C0331,3
24693,15329,C0037,4
24694,15329,C0321,4
24695,15331,C0087,4
24696,15332,C0426,4
24697,15332,C0119,3
24698,15332,C0160,4
24699,15332,C0493,2
24700,15332,C0305,2
24701,15332,C0486,1
24702,15332,C0192,4
24703,15333,C0466,2
24704,15334,C0093,3
24705,15334,C0482,3
24706,15337,C0308,4
24707,15337,C0317,3
24708,15339,C0020,4
24709,15339,C0199,4
24710,15344,C0371,3
24711,15344,C0383,4
24712,15345,C0251,2
24713,15345,C0434,3
24714,15345,C0061,4
24715,15347,C0267,3
24716,15349,C0176,1
24717,15352,C0369,3
24718,15352,C0269,2
24719,15353,C0390,2
24720,15353,C0170,3
24721,15354,C0042,5
24722,15355,C0243,5
24723,15355,C0324,4
24724,15355,C0063,2
24725,15357,C0444,4
24726,15357,C0247,3
24727,15357,C0248,2
24728,15357,C0364,4
24729,15358,C0257,3
24730,15358,C0292,3
24731,15358,C0368,4
24732,15358,C0460,5
24733,15358,C0425,3
24734,15358,C0167,4
24735,15358,C0126,5
24736,15359,C0488,2
24737,15359,C0277,4
24738,15359,C0370,2
24739,15361,C0497,3
24740,15362,C0420,2
24741,15362,C0159,5
24742,15362,C0469,3
24743,15362,C0259,3
24744,15362,C0185,2
24745,15364,C0364,4
24746,15364,C0040,5
24747,15364,C0029,3
24748,15364,C0146,5
24749,15367,C0270,3
24750,15369,C0104,5
24751,15370,C0253,3
24752,15372,C0118,3
24753,15372,C0184,4
24754,15372,C0107,2
24755,15372,C0176,1
24756,15375,C0127,3
24757,15375,C0468,3
24758,15376,C0017,4
24759,15377,C0207,3
24760,15377,C0223,3
24761,15378,C0164,4
24762,15379,C0189,3
24763,15379,C0444,4
24764,15380,C0396,4
24765,15380,C0446,4
24766,15382,C0012,4
24767,15382,C0138,2
24768,15383,C0032,3
24769,15383,C0011,4
24770,15383,C0228,4
24771,15384,C0465,3
24772,15384,C0060,3
24773,15384,C0001,4
24774,15384,C0031,3
24775,15385,C0411,2
24776,15385,C0075,4
24777,15385,C0404,2
24778,15386,C0236,2
24779,15388,C0107,2
24780,15388,C0360,2
24781,15388,C0451,3
24782,15391,C0234,3
24783,15392,C0004,2
24784,15392,C0032,2
24785,15392,C0043,4
24786,15392,C0063,2
24787,15393,C0467,3
24788,15393,C0274,4
24789,15393,C0478,2
24790,15396,C0332,3
24791,15396,C0399,3
24792,15397,C0111,3
24793,15397,C0359,2
24794,15397,C0080,4
24795,15399,C0403,4
24796,15399,C0269,3
24797,15401,C0059,2
24798,15402,C0392,3
24799,15402,C0470,2
24800,15402,C0321,2
24801,15403,C0024,1
24802,15404,C0382,3
24803,15404,C0417,3
24804,15405,C0457,4
24805,15409,C0458,2
24806,15409,C0060,3
24807,15410,C0179,2
24808,15410,C0394,2
24809,15410,C0439,3
24810,15410,C0058,3
24811,15414,C0130,5
24812,15415,C0470,3
24813,15415,C0078,2
24814,15415,C0253,5
24815,15416,C0341,3
24816,15416,C0381,3
24817,15416,C0155,2
24818,15416,C0059,2
24819,15416,C0387,1
24820,15417,C0200,4
24821,15418,C0036,4
24822,15419,C0440,2
24823,15420,C0327,5
24824,15420,C0307,3
24825,15420,C0140,2
24826,15422,C0195,4
24827,15422,C0180,4
24828,15422,C0121,4
24829,15424,C0113,3
24830,15424,C0206,4
24831,15426,C0458,2
24832,15426,C0095,3
24833,15426,C0006,4
24834,15426,C0215,2
24835,15426,C0474,2
24836,15426,C0053,3
24837,15427,C0014,4
24838,15427,C0014,3
24839,15427,C0049,2
24840,15427,C0114,5
24841,15428,C0120,4
24842,15431,C0014,3
24843,15431,C0045,4
24844,15431,C0228,2
24845,15431,C0336,3
24846,15431,C0436,3
24847,15434,C0109,2
24848,15435,C0160,4
24849,15435,C0243,5
24850,15435,C0389,3
24851,15435,C0195,3
24852,15436,C0447,3
24853,15436,C0216,4
24854,15437,C0362,2
24855,15437,C0481,3
24856,15437,C0036,5
24857,15437,C0125,3
24858,15438,C0042,3
24859,15438,C0464,3
24860,15438,C0042,5
24861,15440,C0409,3
24862,15440,C0273,3
24863,15440,C0036,3
24864,15440,C0301,3
24865,15441,C0426,4
24866,15441,C0061,3
24867,15441,C0218,3
24868,15442,C0481,3
24869,15443,C0192,4
24870,15443,C0387,1
24871,15446,C0153,3
24872,15446,C0383,3
24873,15447,C0389,4
24874,15447,C0062,3
24875,15447,C0087,3
24876,15448,C0136,4
24877,15448,C0125,3
24878,15448,C0203,4
24879,15448,C0399,3
24880,15449,C0352,3
24881,15449,C0239,3
24882,15449,C0078,1
24883,15449,C0080,4
24884,15449,C0033,4
24885,15451,C0079,4
24886,15451,C0362,3
24887,15451,C0128,3
24888,15451,C0275,4
24889,15453,C0121,2
24890,15454,C0287,1
24891,15454,C0328,2
24892,15455,C0001,4
24893,15456,C0054,2
24894,15457,C0426,3
24895,15457,C0164,4
24896,15457,C0198,3
24897,15459,C0151,1
24898,15459,C0254,4
24899,15459,C0019,2
24900,15459,C0071,4
24901,15459,C0100,3
24902,15460,C0071,5
24903,15460,C0321,3
24904,15460,C0223,4
24905,15460,C0367,2
24906,15461,C0352,2
24907,15461,C0065,4
24908,15465,C0055,4
24909,15465,C0212,4
24910,15465,C0442,5
24911,15465,C0044,4
24912,15465,C0172,3
24913,15465,C0385,3
24914,15466,C0357,5
24915,15466,C0495,3
24916,15469,C0126,3
24917,15470,C0167,3
24918,15470,C0084,3
24919,15470,C0357,4
24920,15470,C0060,2
24921,15470,C0210,3
24922,15472,C0291,3
24923,15472,C0068,3
24924,15472,C0120,3
24925,15476,C0052,2
24926,15476,C0438,3
24927,15476,C0211,5
24928,15477,C0316,4
24929,15477,C0482,3
24930,15477,C0172,4
24931,15477,C0170,2
24932,15478,C0399,3
24933,15480,C0126,5
24934,15480,C0443,3
24935,15480,C0471,5
24936,15480,C0434,3
24937,15482,C0498,4
24938,15482,C0032,4
24939,15482,C0018,2
24940,15482,C0403,3
24941,15483,C0159,4
24942,15483,C0246,4
24943,15483,C0484,4
24944,15484,C0198,4
24945,15484,C0378,1
24946,15485,C0122,4
24947,15485,C0318,3
24948,15485,C0146,2
24949,15485,C0020,4
24950,15485,C0274,4
24951,15485,C0398,2
24952,15485,C0388,4
24953,15485,C0384,3
24954,15486,C0424,3
24955,15486,C0345,3
24956,15487,C0265,5
24957,15487,C0434,2
24958,15487,C0184,4
24959,15487,C0258,3
24960,15487,C0129,4
24961,15488,C0444,4
24962,15489,C0188,1
24963,15490,C0065,4
24964,15491,C0048,3
24965,15492,C0340,3
24966,15492,C0190,5
24967,15492,C0446,3
24968,15492,C0052,3
24969,15492,C0469,4
24970,15492,C0440,3
24971,15493,C0403,4
24972,15493,C0317,3
24973,15493,C0065,3
24974,15494,C0454,2
24975,15494,C0356,1
24976,15494,C0150,4
24977,15494,C0218,4
24978,15494,C0309,3
24979,15494,C0429,3
24980,15494,C0446,4
24981,15494,C0244,3
24982,15495,C0369,3
24983,15496,C0105,2
24984,15496,C0285,2
24985,15496,C0407,4
24986,15497,C0396,4
24987,15497,C0239,4
24988,15498,C0259,2
24989,15498,C0056,1
24990,15498,C0234,3
24991,15499,C0299,1
24992,15499,C0370,1
24993,15500,C0223,4
24994,15500,C0295,3
24995,15502,C0065,3
24996,15502,C0142,4
24997,15502,C0190,5
24998,15505,C0035,2
24999,15506,C0489,4
25000,15510,C0492,3
25001,15510,C0493,2
25002,15511,C0231,3
25003,15511,C0490,2
25004,15511,C0215,2
25005,15512,C0497,5
25006,15513,C0061,4
25007,15516,C0443,3
25008,15517,C0207,4
25009,15519,C0061,4
25010,15519,C0403,4
25011,15519,C0481,4
25012,15521,C0077,2
25013,15521,C0290,3
25014,15522,C0261,1
25015,15522,C0080,3
25016,15524,C0129,3
25017,15524,C0234,2
25018,15524,C0235,4
25019,15525,C0467,3
25020,15527,C0327,4
25021,15529,C0414,2
